PID,Renewal_ID,License_ID,Customer_ID,Product_ID,Renewal_Date,Previous_Contract_Value,New_Contract_Value,Renewal_Type,Renewal_Duration,Discount_Applied,Renewal_Status,Negotiation_Days,Decision_Maker_Change,Competitive_Threat,Upsell_Opportunity,Cross_sell_Products
PID-2EE920BD6E30,R000206,L000132,C00018,P00096,2023-04-26,42282,47778.66,Automatic,730,2,Pending,16,False,True,False,3
PID-19075F71284E,R000207,L000133,C00018,P00097,2022-08-12,40960,39731.2,Automatic,1095,6,Completed,9,True,True,False,2
PID-F42FFEFACFA8,R000208,L000134,C00018,P00134,2022-06-08,13488,15915.84,Negotiated,365,23,Completed,9,True,False,True,3
PID-C2C97F09A8A0,R000209,L000134,C00018,P00134,2023-06-08,13488,13892.64,Manual,1095,20,Pending,26,True,False,True,0
PID-DA457508AD13,R000210,L000135,C00018,P00124,2021-11-08,209457,198984.15,Automatic,365,21,Completed,1,False,True,True,0
PID-3702CECA7061,R000211,L000135,C00018,P00124,2022-11-08,209457,222024.42,Negotiated,365,7,Pending,6,False,True,True,0
PID-0D4D70CAA477,R000212,L000136,C00018,P00122,2021-08-21,102912,122465.28,Automatic,730,19,Completed,5,True,True,True,1
PID-EE940BFDEB97,R000213,L000139,C00020,P00159,2026-06-16,126711,115307.01,Manual,365,3,Declined,2,True,False,False,3
PID-BB75DC735872,R000214,L000139,C00020,P00159,2028-06-15,126711,105170.13,Negotiated,1095,3,Declined,11,False,True,False,3
PID-EAC5833FDA3A,R000215,L000140,C00020,P00160,2025-01-05,30240,25704.0,Automatic,1095,5,Completed,16,True,False,True,3
PID-77B57C38C9F9,R000216,L000141,C00020,P00101,2024-04-01,18936,16853.04,Negotiated,365,2,Completed,16,True,True,False,1
PID-29A572B614A5,R000217,L000141,C00020,P00101,2025-04-01,18936,15338.16,Automatic,365,24,Pending,8,False,False,True,0
PID-66A1B8788A3D,R000218,L000142,C00020,P00098,2022-11-21,211580,228506.4,Automatic,730,11,Completed,22,True,True,False,0
PID-350A1B188114,R000219,L000142,C00020,P00098,2023-11-21,211580,224274.8,Automatic,730,1,Pending,7,True,True,True,2
PID-CD89E9280666,R000220,L000143,C00020,P00119,2025-04-02,83754,70353.36,Automatic,730,25,Declined,2,True,False,False,2
PID-AE45ECE7B17E,R000221,L000143,C00020,P00119,2026-04-02,83754,71190.9,Automatic,365,17,Pending,8,False,True,True,3
PID-7C84BC207858,R000222,L000143,C00020,P00119,2027-04-02,83754,92129.4,Manual,365,12,Completed,23,False,True,False,2
PID-016CB44F6F15,R000223,L000144,C00021,P00190,2024-07-31,10875,9461.25,Manual,365,17,Pending,7,True,True,True,1
PID-AD2D5F361F34,R000224,L000147,C00021,P00058,2021-08-26,47124,50893.92,Negotiated,730,14,Pending,0,False,True,True,0
PID-4AF86ADE0D2A,R000225,L000147,C00021,P00058,2022-08-26,47124,54663.84,Automatic,365,19,Completed,27,False,False,False,1
PID-4AE9BABC1251,R000226,L000148,C00021,P00059,2024-07-28,242223,242223.0,Automatic,1095,7,Completed,12,True,True,False,1
PID-CA3C8C88C405,R000227,L000149,C00021,P00012,2025-11-03,4323,3890.7,Automatic,730,5,Pending,4,False,False,False,1
PID-FA79B498BC28,R000228,L000151,C00022,P00032,2025-09-01,93342,94275.42,Negotiated,730,11,Pending,13,False,False,False,2
PID-89BD90C0B815,R000229,L000151,C00022,P00032,2026-09-01,93342,80274.12,Manual,730,17,Completed,8,False,True,True,0
PID-30F325ADD904,R000230,L000151,C00022,P00032,2027-09-01,93342,112010.4,Negotiated,730,4,Declined,16,True,True,False,1
PID-638055575722,R000231,L000152,C00022,P00153,2024-09-20,61880,64974.0,Automatic,730,24,Pending,2,True,False,True,1
PID-D999E01A49D7,R000232,L000152,C00022,P00153,2025-09-20,61880,56310.8,Automatic,1095,17,Declined,10,False,False,False,1
PID-A40A95D98D44,R000233,L000153,C00022,P00149,2021-08-17,124845,142323.3,Manual,730,15,Declined,28,False,False,True,3
PID-06E167E55504,R000234,L000154,C00023,P00088,2022-08-04,43407,36027.81,Manual,730,3,Completed,21,False,False,True,2
PID-84D31314A47E,R000235,L000154,C00023,P00088,2022-09-03,43407,42104.79,Manual,1095,2,Pending,11,True,True,False,0
PID-2E374959F4D9,R000236,L000154,C00023,P00088,2022-10-03,43407,44275.14,Manual,1095,16,Pending,1,True,False,True,1
PID-B6162CB4B769,R000237,L000155,C00023,P00232,2023-09-18,108267,89861.61,Automatic,1095,5,Completed,10,True,False,False,2
PID-64E7B78FB576,R000238,L000155,C00023,P00232,2024-09-17,108267,115845.69,Automatic,365,18,Declined,8,False,True,False,1
PID-2A04C42F8EDB,R000239,L000155,C00023,P00232,2025-09-17,108267,97440.3,Manual,365,7,Completed,28,True,True,False,3
PID-4231742A6AA1,R000240,L000156,C00023,P00056,2023-09-20,37812,33652.68,Negotiated,365,5,Declined,27,False,False,True,2
PID-B60B6E3920B6,R000241,L000156,C00023,P00056,2024-09-19,37812,42727.56,Automatic,365,15,Pending,25,False,True,True,0
PID-3F6945D0B3FF,R000242,L000157,C00023,P00267,2021-01-01,96066,115279.2,Manual,730,22,Pending,8,True,False,True,0
PID-F3A4951980D3,R000243,L000157,C00023,P00267,2021-04-01,96066,92223.36,Automatic,1095,6,Declined,1,True,True,True,0
PID-2E0745E31BEB,R000244,L000158,C00023,P00264,2027-11-12,92845,90988.1,Automatic,1095,7,Pending,14,False,False,False,2
PID-8EE53D18EFF0,R000245,L000160,C00023,P00122,2022-10-21,38592,35890.56,Negotiated,365,19,Declined,19,True,True,False,0
PID-C9700FDE0FC2,R000246,L000160,C00023,P00122,2023-10-21,38592,39749.76,Negotiated,1095,0,Declined,27,False,True,False,1
PID-BEA762947ABA,R000247,L000160,C00023,P00122,2024-10-20,38592,43608.96,Manual,730,7,Declined,1,True,False,True,2
PID-88C8305AAE19,R000248,L000161,C00023,P00123,2024-03-12,91184,106685.28,Manual,1095,0,Pending,4,True,False,False,1
PID-3390F1D0761D,R000249,L000163,C00024,P00079,2024-03-17,30388,31299.64,Automatic,365,7,Completed,29,False,False,True,1
PID-72E897945DA9,R000250,L000166,C00024,P00124,2024-04-28,113220,120013.2,Negotiated,730,11,Declined,10,False,True,True,1
PID-FCCE91C6D947,R000251,L000166,C00024,P00124,2025-04-28,113220,115484.4,Manual,1095,9,Pending,28,True,False,False,0
PID-45A311084387,R000252,L000168,C00024,P00119,2022-12-25,87373,101352.68,Automatic,1095,22,Declined,27,False,False,True,3
PID-5311275AC5CB,R000253,L000168,C00024,P00119,2023-12-25,87373,96110.3,Manual,1095,25,Pending,7,False,True,False,3
PID-CC66D24F1A4F,R000254,L000168,C00024,P00119,2024-12-24,87373,79509.43,Automatic,730,25,Declined,27,False,False,True,1
PID-BEB9E2FA6F2C,R000255,L000169,C00024,P00120,2025-07-19,66458,61141.36,Automatic,365,0,Completed,20,False,False,False,1
PID-71369FE20A49,R000256,L000170,C00025,P00274,2025-07-14,127758,145644.12,Automatic,1095,11,Declined,14,True,True,True,1
PID-15C204EA009D,R000257,L000170,C00025,P00274,2027-07-14,127758,122647.68,Manual,1095,13,Completed,13,False,True,False,3
PID-C1F159DA0C07,R000258,L000170,C00025,P00274,2029-07-13,127758,111149.46,Manual,365,25,Completed,27,True,True,True,3
PID-65B70B89EF03,R000259,L000171,C00025,P00161,2021-08-05,91616,82454.4,Negotiated,730,10,Declined,8,False,False,False,0
PID-5508C4CE4035,R000260,L000171,C00025,P00161,2021-11-03,91616,106274.56,Negotiated,1095,13,Pending,5,False,True,True,2
PID-3BC470FD50C5,R000261,L000171,C00025,P00161,2022-02-01,91616,89783.68,Automatic,1095,19,Pending,18,True,True,True,3
PID-888A14DBD48F,R000262,L000172,C00025,P00119,2023-02-15,13442,13845.26,Negotiated,730,18,Completed,0,True,True,False,1
PID-F9C599734A15,R000263,L000172,C00025,P00119,2023-05-16,13442,14114.1,Automatic,730,12,Completed,14,False,False,False,1
PID-2D091949B9DB,R000264,L000173,C00025,P00028,2023-07-05,176111,186677.66,Automatic,1095,11,Declined,21,False,False,True,1
PID-16462488F9A6,R000265,L000173,C00025,P00028,2023-08-04,176111,204288.76,Automatic,730,12,Declined,8,False,False,True,3
PID-99D944329097,R000266,L000173,C00025,P00028,2023-09-03,176111,165544.34,Negotiated,1095,19,Declined,23,True,False,False,2
PID-26CCAED24F6D,R000267,L000174,C00025,P00026,2022-09-28,39221,36083.32,Automatic,365,9,Pending,3,True,True,False,0
PID-F1FCB75F3AB4,R000268,L000174,C00025,P00026,2022-12-27,39221,34906.69,Negotiated,365,7,Pending,20,True,True,False,2
PID-70714086AC4E,R000269,L000175,C00025,P00175,2022-06-10,71002,67451.9,Manual,365,19,Declined,12,True,True,False,0
PID-AAF5B60DA2D1,R000270,L000177,C00025,P00113,2024-10-21,204240,163392.0,Negotiated,1095,20,Completed,13,True,True,False,3
PID-CEE72B2985A9,R000271,L000177,C00025,P00113,2027-10-21,204240,177688.8,Automatic,1095,15,Declined,26,False,False,True,2
PID-72555C269073,R000272,L000178,C00025,P00111,2022-08-07,87042,94875.78,Automatic,1095,3,Completed,21,True,True,True,1
PID-E1FF7FB510B0,R000273,L000179,C00025,P00031,2022-03-17,114228,103947.48,Manual,730,18,Pending,15,False,False,False,2
PID-0FEFD388DD3D,R000274,L000179,C00025,P00031,2022-06-15,114228,131362.2,Automatic,730,21,Declined,6,False,False,True,1
PID-7F9C4400AB20,R000275,L000179,C00025,P00031,2022-09-13,114228,100520.64,Negotiated,1095,16,Declined,20,False,True,True,1
PID-FAACE8FB2FE6,R000276,L000180,C00025,P00252,2024-04-28,84348,91095.84,Negotiated,730,16,Pending,3,True,True,True,2
PID-D0111A6D5D1F,R000277,L000180,C00025,P00252,2025-04-28,84348,95313.24,Automatic,1095,17,Completed,4,True,False,True,3
PID-1E4D084DD9C7,R000278,L000181,C00025,P00253,2025-12-13,55974,57653.22,Manual,365,14,Pending,7,False,False,False,2
PID-6FEDB6808DFC,R000279,L000181,C00025,P00253,2026-12-13,55974,49257.12,Manual,730,2,Completed,28,True,False,False,3
PID-06B905FC8C60,R000280,L000181,C00025,P00253,2027-12-13,55974,46458.42,Negotiated,1095,24,Declined,14,True,False,True,2
PID-032A02E0C8C8,R000281,L000182,C00026,P00106,2025-04-04,3003,2762.76,Negotiated,1095,18,Completed,2,False,True,False,0
PID-96196234705F,R000282,L000184,C00026,P00107,2022-06-21,161000,189980.0,Automatic,365,8,Completed,22,True,False,True,0
PID-9A958DB02782,R000283,L000184,C00026,P00107,2024-06-20,161000,128800.0,Manual,365,9,Completed,21,False,False,True,1
PID-A6C2E9C2FB1E,R000284,L000184,C00026,P00107,2026-06-20,161000,162610.0,Automatic,730,25,Declined,25,False,False,True,3
PID-1722A795D8A9,R000285,L000185,C00026,P00046,2025-09-04,104496,107630.88,Automatic,365,12,Pending,19,False,False,False,1
PID-1BD76637F8DE,R000286,L000185,C00026,P00046,2028-09-03,104496,110765.76,Automatic,365,5,Declined,1,False,True,True,0
PID-E1203EF8874D,R000287,L000185,C00026,P00046,2031-09-03,104496,84641.76,Automatic,1095,9,Declined,29,False,False,False,0
PID-17D6B8334309,R000288,L000186,C00026,P00049,2025-08-31,2478,2254.98,Manual,365,10,Declined,0,False,True,True,3
PID-4C1599EE5692,R000289,L000187,C00026,P00147,2021-04-02,20864,17943.04,Manual,730,10,Declined,8,True,False,False,3
PID-76B9B6D2CAFE,R000290,L000187,C00026,P00147,2021-07-01,20864,18360.32,Manual,730,11,Pending,1,False,False,False,3
PID-2FC1FF85924A,R000291,L000188,C00026,P00148,2025-01-05,157573,159148.73,Automatic,730,21,Completed,5,True,False,False,1
PID-300B3FDCE592,R000292,L000188,C00026,P00148,2025-02-04,157573,159148.73,Automatic,730,21,Completed,0,True,False,False,3
PID-B1018FF3E629,R000293,L000188,C00026,P00148,2025-03-06,157573,157573.0,Automatic,730,10,Completed,30,False,True,True,0
PID-DB520F8A1F12,R000294,L000190,C00026,P00209,2021-10-09,10548,9704.16,Manual,1095,0,Completed,25,False,True,True,0
PID-888AC8CEE66F,R000295,L000193,C00026,P00056,2022-10-04,81696,88231.68,Negotiated,730,5,Declined,14,True,True,False,3
PID-6D638EAD7911,R000296,L000194,C00026,P00055,2025-04-22,157617,133974.45,Automatic,365,2,Declined,4,False,True,False,2
PID-38E7A62915DE,R000297,L000198,C00027,P00081,2022-06-10,263541,266176.41,Manual,730,25,Completed,3,False,True,False,1
PID-5C9D71183EF0,R000298,L000198,C00027,P00081,2023-06-10,263541,231916.08,Automatic,730,17,Pending,22,False,True,True,2
PID-0093399AA2E1,R000299,L000201,C00027,P00030,2021-10-07,7728,8268.96,Manual,365,18,Completed,14,False,False,False,3
PID-0AD46ECB330F,R000300,L000201,C00027,P00030,2021-11-06,7728,8578.08,Manual,365,11,Pending,17,False,True,True,1
PID-5969187C9B9E,R000301,L000202,C00027,P00261,2021-02-22,84128,82445.44,Automatic,365,1,Completed,4,True,False,False,2
PID-81C44A3D5844,R000302,L000202,C00027,P00261,2022-02-22,84128,87493.12,Automatic,1095,18,Pending,15,False,True,True,1
PID-5C7B83CD5770,R000303,L000202,C00027,P00261,2023-02-22,84128,92540.8,Automatic,365,24,Completed,16,False,True,False,0
PID-390DE07B8298,R000304,L000203,C00027,P00263,2026-02-06,2912,3407.04,Manual,365,21,Declined,20,True,True,False,3
PID-70552F58457E,R000305,L000204,C00027,P00251,2022-10-13,95748,112025.16,Negotiated,365,1,Declined,2,False,True,False,1
PID-91E42F93E2CF,R000306,L000205,C00027,P00252,2023-02-18,100536,83444.88,Manual,1095,12,Pending,11,True,False,True,0
PID-FF63A4C25A5D,R000307,L000205,C00027,P00252,2024-02-18,100536,101541.36,Manual,1095,10,Pending,1,True,True,False,0
PID-14D6DEB1C2E8,R000308,L000206,C00027,P00253,2024-10-23,289690,307071.4,Automatic,365,4,Completed,13,True,True,True,2
PID-2750C66CD4F2,R000309,L000206,C00027,P00253,2025-10-23,289690,344731.1,Negotiated,1095,19,Pending,27,True,True,False,0
PID-480E578E4771,R000310,L000207,C00027,P00157,2025-07-10,13671,15038.1,Negotiated,365,23,Pending,8,False,True,True,2
PID-AAE6516C18C1,R000311,L000207,C00027,P00157,2026-07-10,13671,13124.16,Negotiated,730,19,Declined,30,True,False,False,1
PID-33237709C46B,R000312,L000208,C00027,P00021,2022-03-04,21584,18130.56,Negotiated,730,12,Pending,24,False,True,False,3
PID-0A8C59107685,R000313,L000208,C00027,P00021,2023-03-04,21584,22231.52,Negotiated,365,10,Declined,30,False,True,False,3
PID-6E2E7DA81D82,R000314,L000208,C00027,P00021,2024-03-03,21584,19641.44,Manual,365,2,Declined,6,True,True,True,3
PID-5D2217410D95,R000315,L000210,C00028,P00210,2023-11-23,125415,126669.15,Manual,365,8,Pending,25,False,False,True,1
PID-D9B7C3210BEA,R000316,L000211,C00028,P00074,2020-05-02,133280,145275.2,Manual,730,10,Completed,18,False,False,True,2
PID-1B168FEEE3A4,R000317,L000211,C00028,P00074,2020-07-31,133280,158603.2,Automatic,1095,3,Pending,15,False,True,True,3
PID-B344C27CDC21,R000318,L000213,C00028,P00072,2022-01-21,130676,148970.64,Negotiated,730,21,Pending,2,True,False,False,0
PID-EE5B9C2F70C1,R000319,L000214,C00029,P00016,2027-07-03,57732,56577.36,Automatic,730,14,Pending,3,True,True,False,2
PID-C855D8EC7487,R000320,L000215,C00029,P00012,2025-02-25,4092,4705.8,Negotiated,730,17,Completed,14,True,False,False,2
PID-1F7DECB3171A,R000321,L000215,C00029,P00012,2026-02-25,4092,3560.04,Automatic,730,12,Declined,5,False,True,False,0
PID-8345B466EE63,R000322,L000215,C00029,P00012,2027-02-25,4092,3682.8,Automatic,1095,19,Declined,6,True,False,False,1
PID-92328E190C48,R000323,L000216,C00029,P00005,2021-05-25,80940,88224.6,Automatic,1095,12,Declined,20,True,False,False,0
PID-71C2B36412E2,R000324,L000216,C00029,P00005,2021-06-24,80940,81749.4,Automatic,365,16,Pending,13,False,True,False,0
PID-39BF12D8DD71,R000325,L000216,C00029,P00005,2021-07-24,80940,95509.2,Negotiated,365,11,Pending,13,False,False,False,3
PID-1B2A146B5FDF,R000326,L000217,C00029,P00125,2022-05-09,4512,5369.28,Negotiated,730,8,Declined,26,False,True,True,2
PID-291E6F3D72F6,R000327,L000217,C00029,P00125,2023-05-09,4512,4466.88,Negotiated,1095,15,Pending,14,True,False,False,3
PID-9EA56BEB749D,R000328,L000219,C00029,P00002,2022-02-13,121256,97004.8,Negotiated,730,2,Declined,19,True,True,False,2
PID-AEA066B94CDE,R000329,L000219,C00029,P00002,2023-02-13,121256,126106.24,Negotiated,365,23,Pending,14,True,False,True,0
PID-0F038880010E,R000330,L000220,C00029,P00059,2023-04-19,188805,156708.15,Automatic,1095,2,Pending,18,True,False,True,1
PID-28FD413DA656,R000331,L000220,C00029,P00059,2024-04-18,188805,169924.5,Manual,365,18,Declined,25,False,False,False,1
PID-8CFBA146AC7C,R000332,L000221,C00029,P00095,2022-11-10,8664,7624.32,Negotiated,730,21,Completed,28,True,False,True,1
PID-229F84DF10C0,R000333,L000221,C00029,P00095,2023-11-10,8664,9703.68,Negotiated,1095,0,Completed,30,True,False,False,0
PID-B5FC0D317C75,R000334,L000221,C00029,P00095,2024-11-09,8664,7451.04,Automatic,730,8,Pending,30,False,True,True,0
PID-D1136E17C398,R000335,L000222,C00029,P00091,2021-09-01,76024,82866.16,Manual,1095,2,Pending,13,False,False,False,3
PID-51151CA65FF2,R000336,L000222,C00029,P00091,2022-09-01,76024,63860.16,Negotiated,365,10,Pending,17,True,False,True,3
PID-DB1AAF5A8FF2,R000337,L000224,C00029,P00119,2022-03-11,129250,137005.0,Negotiated,730,17,Declined,24,True,True,False,0
PID-68BBAFB07367,R000338,L000224,C00029,P00119,2022-04-10,129250,152515.0,Manual,1095,12,Declined,0,False,True,True,2
PID-2A72EBE509C4,R000339,L000224,C00029,P00119,2022-05-10,129250,126665.0,Negotiated,730,15,Pending,13,True,False,True,1
PID-CD8911798A42,R000340,L000225,C00029,P00120,2021-08-03,36057,32090.73,Automatic,1095,7,Declined,29,True,True,False,3
PID-E9EBD82FF054,R000341,L000226,C00029,P00090,2023-07-18,63468,57755.88,Automatic,365,18,Completed,15,False,True,True,1
PID-C591B8E50A64,R000342,L000226,C00029,P00090,2024-07-17,63468,53947.8,Negotiated,730,8,Pending,29,True,True,True,2
PID-DE82524069C0,R000343,L000226,C00029,P00090,2025-07-17,63468,74892.24,Negotiated,730,23,Completed,13,True,False,True,3
PID-78657D90D633,R000344,L000228,C00030,P00001,2022-11-20,273369,319841.73,Negotiated,1095,13,Declined,2,True,False,True,2
PID-C0DD251722D4,R000345,L000228,C00030,P00001,2024-11-19,273369,319841.73,Manual,365,14,Completed,27,True,True,True,3
PID-102224235389,R000346,L000228,C00030,P00001,2026-11-19,273369,259700.55,Automatic,1095,5,Completed,21,False,False,False,3
PID-AA498B40056C,R000347,L000229,C00030,P00002,2023-05-19,121915,145078.85,Automatic,730,14,Declined,9,False,True,False,0
PID-EF80EFBF45F2,R000348,L000229,C00030,P00002,2024-05-18,121915,143859.7,Negotiated,365,23,Completed,15,True,False,False,3
PID-EFA6EA19597E,R000349,L000230,C00030,P00023,2025-09-22,91188,75686.04,Automatic,1095,3,Declined,28,False,False,False,2
PID-F823302A176A,R000350,L000231,C00030,P00022,2026-11-06,89385,98323.5,Negotiated,1095,7,Pending,14,False,False,False,3
PID-4040B51A96A9,R000351,L000231,C00030,P00022,2029-11-05,89385,97429.65,Negotiated,365,22,Completed,6,False,True,False,3
PID-20E8FACEC7FA,R000352,L000231,C00030,P00022,2032-11-04,89385,73295.7,Manual,730,20,Completed,0,True,False,True,2
PID-505C7CA58264,R000353,L000232,C00030,P00122,2024-04-05,201804,179605.56,Automatic,365,1,Completed,8,False,False,False,1
PID-0FE554C4A849,R000354,L000232,C00030,P00122,2026-04-05,201804,163461.24,Automatic,365,23,Declined,24,True,True,False,2
PID-0296B21742BE,R000355,L000232,C00030,P00122,2028-04-04,201804,173551.44,Negotiated,1095,21,Declined,10,True,False,True,2
PID-42B9EAADE722,R000356,L000234,C00030,P00124,2022-07-27,98124,106955.16,Manual,365,3,Declined,29,True,False,True,1
PID-1AA54FBC674C,R000357,L000234,C00030,P00124,2024-07-26,98124,111861.36,Negotiated,1095,1,Completed,0,True,False,False,0
PID-AACACFAE8776,R000358,L000235,C00030,P00081,2023-12-09,143675,139364.75,Manual,365,7,Pending,16,True,False,False,0
PID-375A8A7F6135,R000359,L000237,C00030,P00233,2025-01-08,95436,96390.36,Automatic,1095,14,Declined,5,True,True,True,3
PID-C0AB8C37C93B,R000360,L000237,C00030,P00233,2026-01-08,95436,81120.6,Automatic,730,23,Completed,8,False,True,True,0
PID-1C12EB4A75F1,R000361,L000237,C00030,P00233,2027-01-08,95436,112614.48,Negotiated,730,5,Pending,6,False,False,True,0
PID-C0FA4E8B50F8,R000362,L000239,C00030,P00138,2026-02-13,11712,9720.96,Automatic,1095,14,Declined,13,False,True,True,2
PID-23A37C29E2F8,R000363,L000239,C00030,P00138,2028-02-13,11712,9720.96,Automatic,730,6,Completed,0,False,True,True,2
PID-A16CDDA7CAD4,R000364,L000240,C00030,P00136,2021-09-07,98808,81022.56,Automatic,1095,1,Pending,28,True,True,False,1
PID-7205A0391DEA,R000365,L000241,C00030,P00134,2025-09-02,45522,38238.48,Negotiated,1095,23,Pending,12,False,False,True,1
PID-E98328173D89,R000366,L000241,C00030,P00134,2026-09-02,45522,43701.12,Automatic,730,15,Pending,2,False,True,True,2
PID-52D840487614,R000367,L000241,C00030,P00134,2027-09-02,45522,53715.96,Negotiated,1095,22,Pending,22,False,True,True,2
PID-C6D1A79F8196,R000368,L000243,C00030,P00254,2023-04-19,7359,7138.23,Automatic,365,2,Pending,16,True,False,False,1
PID-08D50EB7F6FD,R000369,L000244,C00030,P00029,2025-04-15,49010,55871.4,Manual,1095,17,Pending,30,True,False,True,2
PID-10E29EA67818,R000370,L000244,C00030,P00029,2026-04-15,49010,43618.9,Manual,1095,12,Completed,12,True,False,False,1
PID-AAA01C94ED2F,R000371,L000245,C00031,P00041,2024-12-03,4437,3771.45,Negotiated,365,0,Pending,28,False,False,True,3
PID-3DDFD042ED57,R000372,L000245,C00031,P00041,2025-12-03,4437,4126.41,Manual,730,9,Declined,25,True,True,False,2
PID-4FD0FD6EE38F,R000373,L000246,C00031,P00038,2025-06-20,27224,28312.96,Automatic,1095,22,Pending,11,True,False,False,3
PID-C23E6738E3BB,R000374,L000246,C00031,P00038,2026-06-20,27224,26951.76,Automatic,730,0,Declined,25,True,False,False,0
PID-6397FD2BF744,R000375,L000247,C00031,P00150,2023-11-28,39564,40750.92,Automatic,1095,4,Completed,6,False,False,False,3
