Renewal_ID,License_ID,Customer_ID,Product_ID,Renewal_Date,Previous_Contract_Value,New_Contract_Value,Renewal_Type,Renewal_Duration,Discount_Applied,Renewal_Status,Negotiation_Days,Decision_Maker_Change,Competitive_Threat,Upsell_Opportunity,Cross_sell_Products
R000254,L000168,C00024,P00119,2024-12-24,87373,79509.43,Automatic,730,25,Declined,27,False,False,True,1
R000255,L000169,C00024,P00120,2025-07-19,66458,61141.36,Automatic,365,0,Completed,20,False,False,False,1
R000256,L000170,C00025,P00274,2025-07-14,127758,145644.12,Automatic,1095,11,Declined,14,True,True,True,1
R000257,L000170,C00025,P00274,2027-07-14,127758,122647.68,Manual,1095,13,Completed,13,False,True,False,3
R000258,L000170,C00025,P00274,2029-07-13,127758,111149.46,Manual,365,25,Completed,27,True,True,True,3
R000259,L000171,C00025,P00161,2021-08-05,91616,82454.4,Negotiated,730,10,Declined,8,False,False,False,0
R000260,L000171,C00025,P00161,2021-11-03,91616,106274.56,Negotiated,1095,13,Pending,5,False,True,True,2
R000261,L000171,C00025,P00161,2022-02-01,91616,89783.68,Automatic,1095,19,Pending,18,True,True,True,3
R000262,L000172,C00025,P00119,2023-02-15,13442,13845.26,Negotiated,730,18,Completed,0,True,True,False,1
R000263,L000172,C00025,P00119,2023-05-16,13442,14114.1,Automatic,730,12,Completed,14,False,False,False,1
R000264,L000173,C00025,P00028,2023-07-05,176111,186677.66,Automatic,1095,11,Declined,21,False,False,True,1
R000265,L000173,C00025,P00028,2023-08-04,176111,204288.76,Automatic,730,12,Declined,8,False,False,True,3
R000266,L000173,C00025,P00028,2023-09-03,176111,165544.34,Negotiated,1095,19,Declined,23,True,False,False,2
R000267,L000174,C00025,P00026,2022-09-28,39221,36083.32,Automatic,365,9,Pending,3,True,True,False,0
R000268,L000174,C00025,P00026,2022-12-27,39221,34906.69,Negotiated,365,7,Pending,20,True,True,False,2
R000269,L000175,C00025,P00175,2022-06-10,71002,67451.9,Manual,365,19,Declined,12,True,True,False,0
R000270,L000177,C00025,P00113,2024-10-21,204240,163392.0,Negotiated,1095,20,Completed,13,True,True,False,3
R000271,L000177,C00025,P00113,2027-10-21,204240,177688.8,Automatic,1095,15,Declined,26,False,False,True,2
R000272,L000178,C00025,P00111,2022-08-07,87042,94875.78,Automatic,1095,3,Completed,21,True,True,True,1
R000273,L000179,C00025,P00031,2022-03-17,114228,103947.48,Manual,730,18,Pending,15,False,False,False,2
R000274,L000179,C00025,P00031,2022-06-15,114228,131362.2,Automatic,730,21,Declined,6,False,False,True,1
R000275,L000179,C00025,P00031,2022-09-13,114228,100520.64,Negotiated,1095,16,Declined,20,False,True,True,1
R000276,L000180,C00025,P00252,2024-04-28,84348,91095.84,Negotiated,730,16,Pending,3,True,True,True,2
R000277,L000180,C00025,P00252,2025-04-28,84348,95313.24,Automatic,1095,17,Completed,4,True,False,True,3
R000278,L000181,C00025,P00253,2025-12-13,55974,57653.22,Manual,365,14,Pending,7,False,False,False,2
R000279,L000181,C00025,P00253,2026-12-13,55974,49257.12,Manual,730,2,Completed,28,True,False,False,3
R000280,L000181,C00025,P00253,2027-12-13,55974,46458.42,Negotiated,1095,24,Declined,14,True,False,True,2
R000281,L000182,C00026,P00106,2025-04-04,3003,2762.76,Negotiated,1095,18,Completed,2,False,True,False,0
R000282,L000184,C00026,P00107,2022-06-21,161000,189980.0,Automatic,365,8,Completed,22,True,False,True,0
R000283,L000184,C00026,P00107,2024-06-20,161000,128800.0,Manual,365,9,Completed,21,False,False,True,1
R000284,L000184,C00026,P00107,2026-06-20,161000,162610.0,Automatic,730,25,Declined,25,False,False,True,3
R000285,L000185,C00026,P00046,2025-09-04,104496,107630.88,Automatic,365,12,Pending,19,False,False,False,1
R000286,L000185,C00026,P00046,2028-09-03,104496,110765.76,Automatic,365,5,Declined,1,False,True,True,0
R000287,L000185,C00026,P00046,2031-09-03,104496,84641.76,Automatic,1095,9,Declined,29,False,False,False,0
R000288,L000186,C00026,P00049,2025-08-31,2478,2254.98,Manual,365,10,Declined,0,False,True,True,3
R000289,L000187,C00026,P00147,2021-04-02,20864,17943.04,Manual,730,10,Declined,8,True,False,False,3
R000290,L000187,C00026,P00147,2021-07-01,20864,18360.32,Manual,730,11,Pending,1,False,False,False,3
R000291,L000188,C00026,P00148,2025-01-05,157573,159148.73,Automatic,730,21,Completed,5,True,False,False,1
R000292,L000188,C00026,P00148,2025-02-04,157573,159148.73,Automatic,730,21,Completed,0,True,False,False,3
R000293,L000188,C00026,P00148,2025-03-06,157573,157573.0,Automatic,730,10,Completed,30,False,True,True,0
R000294,L000190,C00026,P00209,2021-10-09,10548,9704.16,Manual,1095,0,Completed,25,False,True,True,0
R000295,L000193,C00026,P00056,2022-10-04,81696,88231.68,Negotiated,730,5,Declined,14,True,True,False,3
R000296,L000194,C00026,P00055,2025-04-22,157617,133974.45,Automatic,365,2,Declined,4,False,True,False,2
R000297,L000198,C00027,P00081,2022-06-10,263541,266176.41,Manual,730,25,Completed,3,False,True,False,1
R000298,L000198,C00027,P00081,2023-06-10,263541,231916.08,Automatic,730,17,Pending,22,False,True,True,2
R000299,L000201,C00027,P00030,2021-10-07,7728,8268.96,Manual,365,18,Completed,14,False,False,False,3
R000300,L000201,C00027,P00030,2021-11-06,7728,8578.08,Manual,365,11,Pending,17,False,True,True,1
R000301,L000202,C00027,P00261,2021-02-22,84128,82445.44,Automatic,365,1,Completed,4,True,False,False,2
R000302,L000202,C00027,P00261,2022-02-22,84128,87493.12,Automatic,1095,18,Pending,15,False,True,True,1
R000303,L000202,C00027,P00261,2023-02-22,84128,92540.8,Automatic,365,24,Completed,16,False,True,False,0
R000304,L000203,C00027,P00263,2026-02-06,2912,3407.04,Manual,365,21,Declined,20,True,True,False,3
R000305,L000204,C00027,P00251,2022-10-13,95748,112025.16,Negotiated,365,1,Declined,2,False,True,False,1
R000306,L000205,C00027,P00252,2023-02-18,100536,83444.88,Manual,1095,12,Pending,11,True,False,True,0
R000307,L000205,C00027,P00252,2024-02-18,100536,101541.36,Manual,1095,10,Pending,1,True,True,False,0
R000308,L000206,C00027,P00253,2024-10-23,289690,307071.4,Automatic,365,4,Completed,13,True,True,True,2
R000309,L000206,C00027,P00253,2025-10-23,289690,344731.1,Negotiated,1095,19,Pending,27,True,True,False,0
R000310,L000207,C00027,P00157,2025-07-10,13671,15038.1,Negotiated,365,23,Pending,8,False,True,True,2
R000311,L000207,C00027,P00157,2026-07-10,13671,13124.16,Negotiated,730,19,Declined,30,True,False,False,1
R000312,L000208,C00027,P00021,2022-03-04,21584,18130.56,Negotiated,730,12,Pending,24,False,True,False,3
R000313,L000208,C00027,P00021,2023-03-04,21584,22231.52,Negotiated,365,10,Declined,30,False,True,False,3
R000314,L000208,C00027,P00021,2024-03-03,21584,19641.44,Manual,365,2,Declined,6,True,True,True,3
R000315,L000210,C00028,P00210,2023-11-23,125415,126669.15,Manual,365,8,Pending,25,False,False,True,1
R000316,L000211,C00028,P00074,2020-05-02,133280,145275.2,Manual,730,10,Completed,18,False,False,True,2
R000317,L000211,C00028,P00074,2020-07-31,133280,158603.2,Automatic,1095,3,Pending,15,False,True,True,3
R000318,L000213,C00028,P00072,2022-01-21,130676,148970.64,Negotiated,730,21,Pending,2,True,False,False,0
R000319,L000214,C00029,P00016,2027-07-03,57732,56577.36,Automatic,730,14,Pending,3,True,True,False,2
R000320,L000215,C00029,P00012,2025-02-25,4092,4705.8,Negotiated,730,17,Completed,14,True,False,False,2
R000321,L000215,C00029,P00012,2026-02-25,4092,3560.04,Automatic,730,12,Declined,5,False,True,False,0
R000322,L000215,C00029,P00012,2027-02-25,4092,3682.8,Automatic,1095,19,Declined,6,True,False,False,1
R000323,L000216,C00029,P00005,2021-05-25,80940,88224.6,Automatic,1095,12,Declined,20,True,False,False,0
R000324,L000216,C00029,P00005,2021-06-24,80940,81749.4,Automatic,365,16,Pending,13,False,True,False,0
R000325,L000216,C00029,P00005,2021-07-24,80940,95509.2,Negotiated,365,11,Pending,13,False,False,False,3
R000326,L000217,C00029,P00125,2022-05-09,4512,5369.28,Negotiated,730,8,Declined,26,False,True,True,2
R000327,L000217,C00029,P00125,2023-05-09,4512,4466.88,Negotiated,1095,15,Pending,14,True,False,False,3
R000328,L000219,C00029,P00002,2022-02-13,121256,97004.8,Negotiated,730,2,Declined,19,True,True,False,2
R000329,L000219,C00029,P00002,2023-02-13,121256,126106.24,Negotiated,365,23,Pending,14,True,False,True,0
R000330,L000220,C00029,P00059,2023-04-19,188805,156708.15,Automatic,1095,2,Pending,18,True,False,True,1
R000331,L000220,C00029,P00059,2024-04-18,188805,169924.5,Manual,365,18,Declined,25,False,False,False,1
R000332,L000221,C00029,P00095,2022-11-10,8664,7624.32,Negotiated,730,21,Completed,28,True,False,True,1
R000333,L000221,C00029,P00095,2023-11-10,8664,9703.68,Negotiated,1095,0,Completed,30,True,False,False,0
R000334,L000221,C00029,P00095,2024-11-09,8664,7451.04,Automatic,730,8,Pending,30,False,True,True,0
R000335,L000222,C00029,P00091,2021-09-01,76024,82866.16,Manual,1095,2,Pending,13,False,False,False,3
R000336,L000222,C00029,P00091,2022-09-01,76024,63860.16,Negotiated,365,10,Pending,17,True,False,True,3
R000337,L000224,C00029,P00119,2022-03-11,129250,137005.0,Negotiated,730,17,Declined,24,True,True,False,0
R000338,L000224,C00029,P00119,2022-04-10,129250,152515.0,Manual,1095,12,Declined,0,False,True,True,2
R000339,L000224,C00029,P00119,2022-05-10,129250,126665.0,Negotiated,730,15,Pending,13,True,False,True,1
R000340,L000225,C00029,P00120,2021-08-03,36057,32090.73,Automatic,1095,7,Declined,29,True,True,False,3
R000341,L000226,C00029,P00090,2023-07-18,63468,57755.88,Automatic,365,18,Completed,15,False,True,True,1
R000342,L000226,C00029,P00090,2024-07-17,63468,53947.8,Negotiated,730,8,Pending,29,True,True,True,2
R000343,L000226,C00029,P00090,2025-07-17,63468,74892.24,Negotiated,730,23,Completed,13,True,False,True,3
R000344,L000228,C00030,P00001,2022-11-20,273369,319841.73,Negotiated,1095,13,Declined,2,True,False,True,2
R000345,L000228,C00030,P00001,2024-11-19,273369,319841.73,Manual,365,14,Completed,27,True,True,True,3
R000346,L000228,C00030,P00001,2026-11-19,273369,259700.55,Automatic,1095,5,Completed,21,False,False,False,3
R000347,L000229,C00030,P00002,2023-05-19,121915,145078.85,Automatic,730,14,Declined,9,False,True,False,0
R000348,L000229,C00030,P00002,2024-05-18,121915,143859.7,Negotiated,365,23,Completed,15,True,False,False,3
R000349,L000230,C00030,P00023,2025-09-22,91188,75686.04,Automatic,1095,3,Declined,28,False,False,False,2
R000350,L000231,C00030,P00022,2026-11-06,89385,98323.5,Negotiated,1095,7,Pending,14,False,False,False,3
R000351,L000231,C00030,P00022,2029-11-05,89385,97429.65,Negotiated,365,22,Completed,6,False,True,False,3
R000352,L000231,C00030,P00022,2032-11-04,89385,73295.7,Manual,730,20,Completed,0,True,False,True,2
R000353,L000232,C00030,P00122,2024-04-05,201804,179605.56,Automatic,365,1,Completed,8,False,False,False,1
R000354,L000232,C00030,P00122,2026-04-05,201804,163461.24,Automatic,365,23,Declined,24,True,True,False,2
R000355,L000232,C00030,P00122,2028-04-04,201804,173551.44,Negotiated,1095,21,Declined,10,True,False,True,2
R000356,L000234,C00030,P00124,2022-07-27,98124,106955.16,Manual,365,3,Declined,29,True,False,True,1
R000357,L000234,C00030,P00124,2024-07-26,98124,111861.36,Negotiated,1095,1,Completed,0,True,False,False,0
R000358,L000235,C00030,P00081,2023-12-09,143675,139364.75,Manual,365,7,Pending,16,True,False,False,0
R000359,L000237,C00030,P00233,2025-01-08,95436,96390.36,Automatic,1095,14,Declined,5,True,True,True,3
R000360,L000237,C00030,P00233,2026-01-08,95436,81120.6,Automatic,730,23,Completed,8,False,True,True,0
R000361,L000237,C00030,P00233,2027-01-08,95436,112614.48,Negotiated,730,5,Pending,6,False,False,True,0
R000362,L000239,C00030,P00138,2026-02-13,11712,9720.96,Automatic,1095,14,Declined,13,False,True,True,2
R000363,L000239,C00030,P00138,2028-02-13,11712,9720.96,Automatic,730,6,Completed,0,False,True,True,2
R000364,L000240,C00030,P00136,2021-09-07,98808,81022.56,Automatic,1095,1,Pending,28,True,True,False,1
R000365,L000241,C00030,P00134,2025-09-02,45522,38238.48,Negotiated,1095,23,Pending,12,False,False,True,1
R000366,L000241,C00030,P00134,2026-09-02,45522,43701.12,Automatic,730,15,Pending,2,False,True,True,2
R000367,L000241,C00030,P00134,2027-09-02,45522,53715.96,Negotiated,1095,22,Pending,22,False,True,True,2
R000368,L000243,C00030,P00254,2023-04-19,7359,7138.23,Automatic,365,2,Pending,16,True,False,False,1
R000369,L000244,C00030,P00029,2025-04-15,49010,55871.4,Manual,1095,17,Pending,30,True,False,True,2
R000370,L000244,C00030,P00029,2026-04-15,49010,43618.9,Manual,1095,12,Completed,12,True,False,False,1
R000371,L000245,C00031,P00041,2024-12-03,4437,3771.45,Negotiated,365,0,Pending,28,False,False,True,3
R000372,L000245,C00031,P00041,2025-12-03,4437,4126.41,Manual,730,9,Declined,25,True,True,False,2
R000373,L000246,C00031,P00038,2025-06-20,27224,28312.96,Automatic,1095,22,Pending,11,True,False,False,3
R000374,L000246,C00031,P00038,2026-06-20,27224,26951.76,Automatic,730,0,Declined,25,True,False,False,0
R000375,L000247,C00031,P00150,2023-11-28,39564,40750.92,Automatic,1095,4,Completed,6,False,False,False,3
R000376,L000247,C00031,P00150,2024-02-26,39564,43916.04,Manual,1095,24,Pending,6,True,False,True,2
R000377,L000247,C00031,P00150,2024-05-26,39564,44311.68,Manual,730,5,Declined,8,False,True,False,3
R000378,L000249,C00032,P00061,2023-05-07,44408,46628.4,Manual,1095,9,Pending,9,True,False,True,1
R000379,L000250,C00032,P00263,2022-09-29,3304,2775.36,Negotiated,1095,22,Completed,27,True,True,True,1
R000380,L000250,C00032,P00263,2024-09-28,3304,3766.56,Negotiated,365,25,Pending,13,False,False,True,1
R000381,L000250,C00032,P00263,2026-09-28,3304,3469.2,Negotiated,365,20,Pending,20,False,True,True,0
R000382,L000252,C00032,P00101,2022-08-07,159378,154596.66,Automatic,365,6,Declined,20,True,False,False,2
R000383,L000253,C00032,P00100,2021-05-03,60590,63013.6,Manual,730,18,Completed,6,False,True,True,2
R000384,L000253,C00032,P00100,2021-06-02,60590,49077.9,Automatic,1095,13,Pending,7,True,True,False,0
R000385,L000253,C00032,P00100,2021-07-02,60590,72708.0,Manual,1095,15,Pending,5,True,True,False,1
R000386,L000254,C00032,P00098,2023-08-11,41180,42827.2,Automatic,1095,19,Pending,26,False,False,False,3
R000387,L000254,C00032,P00098,2023-11-09,41180,49004.2,Manual,730,23,Pending,28,True,True,False,2
R000388,L000254,C00032,P00098,2024-02-07,41180,37885.6,Manual,1095,3,Declined,13,True,True,True,1
R000389,L000255,C00033,P00207,2025-03-06,50544,46500.48,Automatic,730,2,Pending,7,False,False,False,0
R000390,L000255,C00033,P00207,2026-03-06,50544,42962.4,Negotiated,365,20,Declined,12,True,True,True,1
R000391,L000256,C00033,P00124,2022-08-30,51578,59314.7,Automatic,1095,18,Completed,2,True,False,True,3
R000392,L000256,C00033,P00124,2022-11-28,51578,43841.3,Negotiated,1095,8,Completed,6,False,True,False,2
R000393,L000256,C00033,P00124,2023-02-26,51578,46420.2,Automatic,730,21,Declined,10,True,True,True,3
R000394,L000257,C00033,P00122,2021-11-25,36984,43641.12,Automatic,730,4,Declined,12,True,False,False,1
R000395,L000257,C00033,P00122,2022-11-25,36984,30696.72,Negotiated,1095,2,Declined,12,True,True,True,3
R000396,L000257,C00033,P00122,2023-11-25,36984,34025.28,Negotiated,365,16,Completed,4,False,True,False,2
R000397,L000258,C00033,P00123,2024-04-19,120704,106219.52,Automatic,730,4,Pending,10,False,True,True,1
R000398,L000258,C00033,P00123,2026-04-19,120704,127946.24,Manual,730,8,Declined,15,False,False,False,2
R000399,L000259,C00033,P00206,2021-08-23,119584,131542.4,Negotiated,365,21,Pending,6,False,True,False,0
R000400,L000259,C00033,P00206,2022-08-23,119584,99254.72,Manual,730,14,Pending,10,False,True,True,1
R000401,L000259,C00033,P00206,2023-08-23,119584,123171.52,Automatic,365,4,Completed,26,True,True,True,2
R000402,L000261,C00033,P00023,2022-10-06,191316,225752.88,Negotiated,730,20,Completed,4,False,True,False,3
R000403,L000261,C00033,P00023,2023-01-04,191316,168358.08,Manual,365,12,Completed,25,True,True,False,1
R000404,L000261,C00033,P00023,2023-04-04,191316,168358.08,Automatic,730,6,Completed,22,True,True,True,0
R000405,L000262,C00034,P00080,2025-01-07,60198,61401.96,Manual,365,17,Declined,22,True,False,False,3
R000406,L000262,C00034,P00080,2025-04-07,60198,55984.14,Automatic,730,22,Declined,29,True,False,True,2
R000407,L000263,C00034,P00076,2026-05-30,2112,2407.68,Automatic,1095,15,Declined,23,True,True,False,1
R000408,L000263,C00034,P00076,2028-05-29,2112,1943.04,Negotiated,365,6,Declined,4,True,False,True,3
R000409,L000265,C00034,P00209,2024-04-15,19045,16569.15,Negotiated,730,11,Declined,1,True,False,False,2
R000410,L000265,C00034,P00209,2025-04-15,19045,20378.15,Automatic,365,18,Declined,7,False,False,False,1
R000411,L000265,C00034,P00209,2026-04-15,19045,19806.8,Automatic,1095,24,Declined,29,True,False,False,3
R000412,L000266,C00034,P00208,2025-07-01,23616,26922.24,Manual,730,16,Pending,3,True,False,False,1
R000413,L000267,C00034,P00262,2022-04-05,266688,304024.32,Manual,365,14,Completed,26,True,True,True,1
R000414,L000267,C00034,P00262,2023-04-05,266688,280022.4,Automatic,365,4,Pending,16,True,True,True,1
R000415,L000268,C00034,P00261,2024-12-12,19120,22561.6,Automatic,1095,0,Completed,6,True,True,True,1
R000416,L000269,C00034,P00263,2024-01-18,4648,4043.76,Negotiated,730,5,Pending,3,False,False,False,0
R000417,L000269,C00034,P00263,2024-04-17,4648,4090.24,Negotiated,730,7,Declined,22,True,True,False,3
R000418,L000269,C00034,P00263,2024-07-16,4648,4926.88,Negotiated,1095,24,Pending,10,False,True,False,3
R000419,L000271,C00034,P00029,2022-08-26,155480,155480.0,Negotiated,730,23,Completed,16,False,False,False,2
R000420,L000273,C00035,P00222,2023-03-27,21356,19220.4,Automatic,1095,17,Pending,11,False,True,False,0
R000421,L000273,C00035,P00222,2023-04-26,21356,17725.48,Manual,365,14,Declined,2,True,True,True,3
R000422,L000274,C00035,P00248,2024-11-01,67048,64366.08,Automatic,365,8,Declined,24,True,False,True,3
R000423,L000274,C00035,P00248,2025-11-01,67048,53638.4,Manual,365,12,Completed,24,True,True,True,2
R000424,L000274,C00035,P00248,2026-11-01,67048,71070.88,Manual,1095,17,Declined,18,True,True,False,3
R000425,L000275,C00035,P00226,2021-08-24,158340,178924.2,Automatic,730,23,Completed,20,True,True,False,2
R000426,L000276,C00035,P00229,2023-06-05,31150,27723.5,Negotiated,1095,18,Pending,13,False,True,True,3
R000427,L000276,C00035,P00229,2023-07-05,31150,34888.0,Negotiated,1095,5,Completed,2,True,False,True,0
R000428,L000277,C00035,P00002,2024-05-17,73149,59250.69,Automatic,730,13,Declined,1,False,False,False,1
R000429,L000279,C00035,P00079,2021-09-27,22149,23034.96,Automatic,730,9,Completed,19,True,False,True,1
R000430,L000280,C00036,P00251,2023-11-12,26070,24766.5,Automatic,730,14,Completed,22,False,True,True,0
R000431,L000280,C00036,P00251,2023-12-12,26070,22159.5,Manual,1095,12,Completed,13,False,False,True,3
R000432,L000281,C00036,P00253,2021-02-13,190508,169552.12,Automatic,730,16,Completed,11,True,False,True,0
R000433,L000281,C00036,P00253,2022-02-13,190508,207653.72,Manual,365,16,Completed,0,True,True,True,3
R000434,L000281,C00036,P00253,2023-02-13,190508,182887.68,Negotiated,1095,23,Pending,19,False,True,True,0
R000435,L000282,C00036,P00122,2026-04-01,82812,68733.96,Negotiated,365,9,Pending,12,False,True,True,2
R000436,L000282,C00036,P00122,2028-03-31,82812,85296.36,Automatic,730,25,Pending,2,False,False,True,2
R000437,L000284,C00036,P00124,2026-11-19,98124,88311.6,Manual,730,7,Declined,13,True,False,True,3
R000438,L000284,C00036,P00124,2028-11-18,98124,106955.16,Negotiated,730,24,Pending,24,False,True,False,1
